home_pos,home_value,home_score_form,home_concede_form,away_pos,away_value,away_score_form,away_concede_form,home_result_score,away_result_score
5,1348,1.6666666666666667,4,8,1375,7,7,1,1
19,1342,1.6666666666666667,7,7,1349,5,3,0,1
15,1317,1.0,9,14,1373,2,5,1,0
4,1414,1.0,0,13,1348,4,3,2,0
3,1339,2.0,4,11,1317,4,3,2,1
12,1368,0.3333333333333333,2,15,1444,4,5,1,0
5,1402,2.3333333333333335,3,20,1343,1,5,3,1
9,1385,0.6666666666666666,6,19,1334,5,3,6,2
7,1373,2.0,4,17,1258,3,11,2,0
15,1444,1.3333333333333333,5,7,1385,2,2,1,3
11,1348,0.6666666666666666,2,3,1251,5,3,2,3
8,1318,1.0,4,4,1358,7,4,2,0
13,1362,1.3333333333333333,4,2,1398,8,1,0,3
18,1338,2.3333333333333335,11,14,1366,2,2,0,0
1,1360,3.6666666666666665,2,16,1314,3,9,2,1
7,1350,1.0,4,3,1429,3,3,0,0
18,1341,0.6666666666666666,6,19,1339,9,10,3,0
4,1453,2.0,3,1,1442,12,6,0,0
17,1276,1.0,8,6,1394,6,3,1,5
9,1393,1.3333333333333333,3,8,1373,8,4,1,1
3,1360,2.3333333333333335,5,15,1431,5,5,2,1
14,1374,1.3333333333333333,1,13,1318,1,5,0,2
16,1314,1.6666666666666667,10,8,1347,3,5,0,1
4,1264,2.0,8,6,1343,4,3,1,0
19,1339,0.6666666666666666,6,10,1362,3,6,1,2
1,1420,3.6666666666666665,2,9,1396,4,6,2,1
14,1362,1.0,5,11,1364,5,3,0,1
18,1339,1.3333333333333333,10,16,1316,4,5,6,2
7,1390,2.3333333333333335,3,10,1346,5,4,0,0
12,1347,1.0,5,19,1349,2,7,1,0
8,1360,2.6666666666666665,5,5,1266,6,8,2,2
1,1446,2.6666666666666665,7,17,1264,4,3,5,1
8,1385,1.3333333333333333,3,2,1430,6,5,0,3
6,1346,1.0,1,3,1362,6,5,1,3
11,1447,1.6666666666666667,5,18,1342,2,5,2,0
12,1314,1.0,3,1,1436,8,4,0,3
7,1355,2.0,3,10,1378,5,6,1,1
11,1363,0.3333333333333333,4,7,1400,6,1,2,2
2,1452,2.3333333333333335,4,3,1431,9,3,3,0
3,1322,0.3333333333333333,2,17,1340,3,3,2,0
19,1349,0.0,6,4,1348,6,3,2,2
13,1315,2.0,4,3,1263,7,9,1,2
1,1383,1.0,6,19,1340,3,6,6,1
15,1274,1.3333333333333333,5,11,1308,3,2,1,1
18,1347,1.3333333333333333,7,14,1373,4,5,0,1
15,1447,1.6666666666666667,5,7,1361,5,4,1,3
15,1339,0.6666666666666666,0,5,1370,3,1,2,3
13,1318,1.0,3,6,1302,2,3,0,1
5,1397,0.6666666666666666,0,2,1422,4,2,4,1
3,1360,2.3333333333333335,1,13,1311,4,5,2,2
17,1378,0.6666666666666666,5,16,1277,4,4,2,1
8,1361,1.6666666666666667,3,11,1373,2,2,3,1
1,1450,2.3333333333333335,5,20,1355,2,5,3,0
6,1395,0.6666666666666666,7,17,1352,4,6,3,2
5,1247,2.0,5,3,1460,3,2,2,5
19,1313,0.3333333333333333,5,13,1452,4,5,2,2
9,1398,0.6666666666666666,1,8,1336,4,3,1,0
16,1349,1.0,0,2,1447,4,3,2,3
12,1407,0.3333333333333333,6,10,1314,4,5,1,1
13,1450,1.6666666666666667,7,5,1458,3,0,2,0
8,1361,1.0,3,6,1380,3,3,0,0
18,1372,0.3333333333333333,4,3,1262,5,4,2,2
19,1348,0.0,3,7,1316,1,2,1,2
10,1283,2.0,7,20,1356,3,4,2,0
16,1351,1.6666666666666667,7,9,1341,3,3,0,1
1,1428,1.6666666666666667,0,2,1351,8,4,1,2
5,1344,2.3333333333333335,6,20,1349,0,3,2,0
20,1340,1.3333333333333333,6,12,1378,3,3,0,1
2,1263,1.3333333333333333,3,14,1352,3,5,3,2
5,1394,1.0,2,16,1440,4,7,3,1
13,1341,1.0,3,10,1357,3,3,0,0
10,1329,0.0,2,6,1364,5,2,1,0
7,1315,1.3333333333333333,5,13,1283,5,5,3,1
4,1342,1.6666666666666667,4,1,1370,7,0,0,1
3,1462,1.0,1,20,1373,3,4,2,0
2,1438,0.6666666666666666,2,7,1375,1,3,3,1
10,1339,0.6666666666666666,5,14,1285,5,5,3,0
4,1372,1.6666666666666667,3,5,1422,2,0,2,1
18,1366,0.6666666666666666,4,5,1446,2,3,0,1
17,1379,1.0,4,14,1326,2,6,0,1
1,1431,2.6666666666666665,0,15,1279,2,2,2,0
5,1381,0.6666666666666666,0,6,1268,6,6,0,3
12,1460,1.6666666666666667,7,2,1346,6,4,1,2
9,1291,1.3333333333333333,5,2,1251,7,4,1,1
9,1344,0.6666666666666666,3,19,1332,4,8,2,2
14,1394,1.0,4,7,1379,5,4,0,0
0,1450,0.6666666666666666,3,0,1381,2,0,0,0
0,1321,0.0,3,0,1469,2,5,2,3
0,1284,0.6666666666666666,2,0,1349,2,5,0,0
0,1385,1.6666666666666667,2,0,1453,6,0,0,2
0,1419,0.6666666666666666,0,0,1353,2,4,0,0
0,1322,1.0,2,0,1297,0,2,3,4
0,1340,1.0,7,0,1373,4,2,1,1
0,1281,1.3333333333333333,4,0,1375,2,3,1,1
0,1264,2.0,3,0,1391,2,3,1,1
0,1341,1.3333333333333333,3,0,1342,1,1,2,1
0,1397,0.3333333333333333,0,0,1296,0,1,1,0
0,1342,1.0,1,0,1469,0,2,1,2
0,1467,1.0,0,0,1447,2,2,3,0
0,1333,0.6666666666666666,2,0,1385,2,2,0,3
0,1351,0.6666666666666666,0,0,1229,4,2,1,2
0,1247,0.6666666666666666,2,0,1327,0,3,0,0
0,1406,0.0,1,0,1366,0,1,2,2
0,1373,0.6666666666666666,2,0,1357,2,2,2,0
0,1342,0.6666666666666666,4,0,1281,1,3,1,3
0,1346,0.3333333333333333,0,0,1419,1,0,0,1
0,1325,0.0,0,0,1458,0,0,0,3
0,1361,0.0,0,0,1337,0,0,2,2
0,1464,0.0,0,0,1344,0,0,0,2
0,1362,0.0,0,0,1397,0,0,0,1
0,1413,0.0,0,0,1406,0,0,1,0
0,1281,0.0,0,0,1343,0,0,1,3
0,1252,0.0,0,0,1356,0,0,4,2
0,1362,0.0,0,0,1237,0,0,2,2
0,1297,0.0,0,0,1344,0,0,0,1
0,1488,0.0,0,0,1372,0,0,2,2
17,1292,1.0,8,3,1462,10,2,0,5
15,1348,1.3333333333333333,1,10,1251,3,6,2,1
8,1338,0.6666666666666666,3,13,1357,3,6,0,1
6,1249,0.3333333333333333,4,13,1248,4,7,2,0
3,1436,1.6666666666666667,0,19,1328,3,7,3,0
12,1367,1.6666666666666667,8,9,1224,5,3,1,1
18,1249,0.0,6,2,1426,8,3,1,7
1,1489,2.6666666666666665,3,20,1253,2,4,5,1
15,1294,1.6666666666666667,4,11,1223,1,4,1,2
4,1463,2.6666666666666665,1,7,1283,1,4,3,1
11,1345,1.6666666666666667,2,2,1401,4,2,1,6
8,1332,0.6666666666666666,3,6,1396,2,5,0,0
5,1458,2.6666666666666665,1,20,1311,2,3,2,0
3,1465,3.0,3,9,1251,2,4,3,1
1,1437,2.3333333333333335,0,16,1309,0,5,4,3
13,1282,0.0,8,18,1304,2,2,4,0
12,1348,0.3333333333333333,0,3,1416,2,2,0,4
2,1458,1.0,1,6,1422,1,3,2,1
3,1470,2.3333333333333335,2,11,1367,4,1,2,1
20,1353,0.6666666666666666,2,17,1370,4,1,0,2
19,1327,1.0,5,9,1325,0,2,1,2
9,1286,2.3333333333333335,2,14,1305,4,4,2,1
13,1384,0.6666666666666666,4,5,1463,4,2,1,4
7,1283,0.0,4,15,1350,0,6,1,0
8,1253,0.6666666666666666,4,1,1493,10,2,0,1
10,1340,0.6666666666666666,4,5,1460,3,2,0,2
1,1465,2.3333333333333335,4,19,1325,3,6,3,0
3,1436,1.0,2,10,1340,2,7,0,0
6,1462,1.0,3,5,1446,3,1,2,0
3,1456,1.6666666666666667,2,16,1280,2,4,5,0
9,1384,1.0,3,15,1328,1,3,3,0
18,1325,1.0,3,20,1323,2,4,0,2
14,1305,1.0,5,8,1260,0,3,2,2
9,1279,1.6666666666666667,4,12,1384,3,3,2,2
17,1371,1.0,2,7,1257,3,4,1,0
9,1361,0.6666666666666666,2,2,1458,7,0,1,0
13,1353,0.3333333333333333,6,3,1436,4,3,0,1
19,1330,0.6666666666666666,6,4,1444,6,1,2,2
7,1249,2.3333333333333335,3,1,1477,7,5,0,3
2,1458,3.0,0,6,1462,3,4,2,0
5,1436,1.3333333333333333,0,18,1374,2,2,1,1
8,1247,0.0,4,11,1380,4,7,0,1
20,1280,0.6666666666666666,6,10,1288,5,7,0,1
10,1382,1.3333333333333333,5,13,1380,3,2,0,0
9,1326,1.0,7,17,1303,4,6,0,0
13,1280,1.3333333333333333,4,12,1310,1,5,0,2
4,1465,2.3333333333333335,3,5,1438,7,0,0,0
19,1329,0.3333333333333333,6,20,1343,2,7,1,0
6,1463,1.6666666666666667,4,15,1375,6,6,1,0
12,1288,2.3333333333333335,3,2,1451,11,1,0,1
1,1481,1.6666666666666667,4,9,1343,4,4,4,2
16,1309,0.6666666666666666,3,5,1444,6,1,0,2
3,1383,1.6666666666666667,3,12,1282,6,5,1,2
13,1328,1.0,5,6,1255,8,4,0,0
18,1356,0.3333333333333333,5,11,1382,4,4,2,0
17,1325,2.0,8,10,1380,3,4,2,0
12,1289,1.0,9,19,1336,3,6,4,0
19,1334,0.6666666666666666,4,6,1450,5,5,1,2
8,1264,0.0,3,3,1407,7,4,0,1
5,1461,1.3333333333333333,1,1,1468,6,4,2,0
2,1443,3.0,1,16,1299,3,5,4,0
10,1336,1.0,4,18,1355,1,4,1,0
20,1371,0.0,6,12,1355,2,5,2,2
10,1382,0.3333333333333333,5,17,1325,7,6,3,1
5,1256,2.0,6,13,1310,1,2,3,1
15,1288,2.0,4,10,1375,6,4,2,2
9,1338,1.3333333333333333,1,3,1463,6,5,0,3
16,1275,1.3333333333333333,4,6,1434,6,5,3,0
20,1366,0.0,3,5,1426,4,2,0,3
6,1339,2.0,4,11,1375,7,2,4,2
2,1442,2.3333333333333335,2,10,1328,3,1,4,0
14,1389,1.0,8,18,1369,1,5,1,0
8,1264,1.0,3,9,1297,4,3,0,1
13,1377,0.3333333333333333,5,3,1416,6,4,1,2
19,1322,1.0,7,13,1303,1,2,0,0
3,1473,1.3333333333333333,5,17,1320,6,7,3,1
14,1294,1.3333333333333333,2,1,1489,5,4,1,3
5,1427,1.3333333333333333,8,15,1389,5,8,3,0
3,1416,2.0,3,13,1294,5,2,2,2
1,1483,1.6666666666666667,4,4,1478,3,3,2,1
18,1352,0.3333333333333333,4,2,1411,7,3,1,3
9,1302,1.6666666666666667,5,16,1272,5,1,3,1
17,1315,1.3333333333333333,6,19,1327,1,5,4,2
9,1350,1.3333333333333333,5,8,1264,3,4,2,0
9,1380,2.6666666666666665,3,20,1365,0,3,2,0
10,1309,0.3333333333333333,4,9,1378,1,4,1,0
5,1461,1.3333333333333333,2,7,1257,8,3,1,1
17,1355,1.3333333333333333,6,19,1343,1,6,0,0
6,1439,1.3333333333333333,6,4,1484,3,1,2,2
3,1414,2.0,3,7,1249,9,3,3,1
12,1377,1.3333333333333333,6,20,1367,0,4,1,0
5,1403,2.0,2,8,1250,3,6,0,0
12,1382,3.0,4,9,1376,3,2,2,0
18,1316,1.0,8,12,1377,5,8,2,1
1,1479,2.3333333333333335,3,14,1287,4,0,1,2
13,1328,1.0,5,2,1426,9,3,0,2
10,1325,3.0,5,11,1293,6,3,0,0
19,1325,0.0,3,5,1448,6,1,1,3
2,1435,2.3333333333333335,4,10,1328,9,6,2,1
2,1458,1.3333333333333333,0,4,1427,6,5,1,1
8,1254,0.6666666666666666,6,5,1469,4,6,3,1
12,1391,1.3333333333333333,6,15,1384,6,4,2,3
20,1323,0.0,8,13,1328,4,6,0,0
9,1370,0.6666666666666666,4,1,1456,6,3,1,2
6,1291,2.3333333333333335,3,18,1296,4,5,4,0
15,1290,1.0,1,14,1382,4,7,1,0
12,1298,1.6666666666666667,5,16,1357,5,7,2,0
4,1390,2.0,4,12,1306,4,5,2,1
18,1313,0.6666666666666666,6,16,1370,6,5,2,1
7,1294,1.3333333333333333,3,8,1265,4,5,3,0
14,1295,0.6666666666666666,5,11,1390,4,5,3,2
3,1474,2.0,1,9,1367,3,4,0,0
11,1389,2.0,4,1,1489,7,3,1,2
2,1450,1.6666666666666667,2,7,1312,8,3,3,2
20,1334,1.3333333333333333,6,2,1473,8,1,0,2
13,1339,1.0,4,10,1331,6,5,3,4
16,1375,1.3333333333333333,5,11,1294,3,4,3,2
9,1371,0.3333333333333333,5,18,1341,0,2,2,0
15,1384,1.0,6,19,1294,3,3,3,1
3,1427,1.0,5,5,1470,4,5,3,1
6,1477,1.6666666666666667,0,14,1300,4,10,1,1
8,1267,1.6666666666666667,3,15,1294,1,5,0,2
15,1384,0.0,6,5,1417,3,3,3,1
2,1450,0.3333333333333333,2,10,1374,2,2,4,0
8,1329,1.3333333333333333,3,14,1302,3,10,2,1
19,1234,0.6666666666666666,2,11,1307,3,3,1,1
7,1312,2.3333333333333335,4,20,1220,4,4,2,0
17,1286,0.6666666666666666,5,16,1253,1,2,1,0
1,1489,1.6666666666666667,3,15,1375,5,3,3,1
11,1371,1.3333333333333333,4,9,1389,5,7,1,1
14,1299,1.6666666666666667,10,2,1486,8,3,0,2
12,1319,1.0,4,1,1477,6,2,1,1
15,1365,2.0,5,17,1388,0,7,2,0
3,1468,1.3333333333333333,6,18,1244,2,2,2,0
10,1379,2.0,6,8,1278,4,1,2,2
20,1245,1.3333333333333333,2,11,1333,5,5,0,4
9,1374,0.6666666666666666,3,19,1296,2,5,1,0
15,1269,0.6666666666666666,5,7,1303,8,4,0,0
5,1487,1.3333333333333333,1,10,1370,6,4,2,0
3,1448,1.0,6,2,1445,3,2,2,0
3,1478,2.0,6,17,1369,5,7,2,1
16,1380,0.0,7,6,1480,2,2,0,3
1,1489,2.0,1,3,1438,7,3,3,1
8,1245,1.0,5,11,1368,5,3,1,0
10,1371,1.3333333333333333,3,12,1321,3,2,2,1
12,1347,1.3333333333333333,3,9,1367,6,5,1,3
18,1246,1.0,3,4,1439,4,5,2,0
7,1312,2.0,1,14,1289,3,7,6,3
18,1300,0.6666666666666666,4,19,1261,1,5,0,4
2,1422,2.0,2,15,1333,2,4,1,0
11,1280,2.0,3,5,1486,4,7,0,4
9,1349,2.0,2,7,1308,8,0,1,1
6,1483,1.3333333333333333,2,19,1300,4,6,0,0
17,1376,1.6666666666666667,7,12,1321,3,4,2,1
19,1290,1.0,7,2,1418,8,2,0,0
15,1337,0.3333333333333333,3,8,1325,5,5,1,1
9,1319,1.0,4,15,1387,0,6,1,0
13,1303,2.0,8,17,1289,1,6,0,2
2,1460,3.0,4,12,1343,2,4,1,2
4,1462,1.6666666666666667,6,1,1489,5,2,1,1
11,1327,0.3333333333333333,6,15,1373,1,3,3,0
2,1478,3.0,3,12,1316,6,3,2,1
1,1477,2.3333333333333335,4,19,1298,6,6,2,0
3,1443,1.3333333333333333,3,17,1348,2,8,2,3
8,1325,1.6666666666666667,6,19,1264,4,9,2,0
9,1373,2.3333333333333335,5,6,1485,5,2,1,1
16,1336,0.3333333333333333,2,9,1351,3,3,1,3
17,1283,0.3333333333333333,7,7,1302,9,2,0,1
10,1311,2.3333333333333335,6,14,1340,1,6,2,2
5,1485,0.6666666666666666,6,2,1432,10,1,2,2
7,1308,2.3333333333333335,2,5,1455,5,2,4,0
6,1485,2.3333333333333335,2,3,1395,7,3,1,1
2,1452,3.3333333333333335,2,8,1314,5,3,4,0
12,1351,1.3333333333333333,4,17,1282,2,5,3,0
13,1359,0.6666666666666666,7,16,1321,1,3,0,0
20,1348,1.0,8,2,1432,6,3,0,4
19,1273,1.3333333333333333,9,9,1354,5,8,1,3
18,1285,1.0,8,10,1311,6,6,3,1
9,1316,2.0,3,11,1332,2,9,1,0
15,1370,0.3333333333333333,2,1,1467,7,4,0,3
3,1453,3.3333333333333335,3,1,1485,8,2,2,0
9,1296,1.3333333333333333,6,4,1424,4,2,3,3
11,1389,1.6666666666666667,10,14,1294,2,6,2,0
17,1261,0.3333333333333333,4,19,1366,1,10,1,2
16,1333,1.3333333333333333,3,14,1373,3,4,0,0
8,1347,0.6666666666666666,4,19,1319,2,6,3,1
18,1268,1.0,7,2,1401,6,1,2,2
3,1462,1.6666666666666667,2,11,1298,6,3,2,1
7,1281,1.3333333333333333,3,10,1329,5,7,3,0
13,1381,1.6666666666666667,2,6,1476,7,2,0,2
13,1277,0.3333333333333333,4,4,1428,9,2,1,4
3,1434,1.0,4,17,1240,2,4,2,0
20,1366,0.6666666666666666,10,10,1319,2,6,0,3
9,1339,1.3333333333333333,5,8,1335,3,4,1,2
6,1482,2.3333333333333335,2,16,1342,3,4,2,1
15,1386,0.6666666666666666,5,12,1381,6,1,1,0
1,1470,1.6666666666666667,0,14,1384,3,6,4,2
10,1297,0.6666666666666666,3,18,1346,2,4,4,1
2,1411,2.6666666666666665,1,3,1458,7,1,1,0
19,1319,0.0,7,7,1281,4,2,2,2
8,1368,1.3333333333333333,1,5,1447,5,2,1,4
2,1406,2.0,2,13,1386,3,5,4,1
10,1359,1.0,5,17,1230,4,6,1,1
19,1364,1.3333333333333333,6,10,1332,4,2,1,4
6,1478,1.6666666666666667,1,18,1292,1,4,3,1
16,1379,2.0,5,7,1299,4,5,0,2
1,1447,1.0,0,11,1312,4,6,3,0
13,1309,1.3333333333333333,5,15,1343,3,4,1,0
4,1443,1.6666666666666667,5,8,1347,3,4,1,0
20,1319,1.0,7,2,1452,6,5,0,3
9,1299,1.6666666666666667,5,2,1424,8,6,0,1
10,1311,2.3333333333333335,6,7,1371,1,3,1,3
5,1446,2.6666666666666665,1,16,1312,3,5,2,1
2,1450,1.6666666666666667,7,4,1456,9,4,2,1
17,1252,2.3333333333333335,5,1,1485,5,1,0,1
13,1381,1.3333333333333333,7,20,1301,3,7,1,0
18,1304,0.6666666666666666,5,12,1355,4,7,1,0
11,1368,1.0,3,14,1388,5,5,2,2
13,1346,0.3333333333333333,4,18,1364,4,8,3,0
7,1332,2.0,3,6,1477,4,2,0,2
15,1359,1.3333333333333333,8,13,1313,4,6,1,0
20,1307,0.6666666666666666,6,1,1464,6,2,0,1
16,1339,1.0,3,2,1382,7,6,0,3
7,1308,1.3333333333333333,3,18,1364,8,9,3,1
5,1440,2.0,3,19,1297,4,5,3,0
12,1394,1.3333333333333333,3,8,1363,2,3,0,0
3,1472,1.6666666666666667,8,9,1359,4,6,2,0
15,1234,3.3333333333333335,8,6,1473,3,2,1,2
7,1325,1.0,5,2,1456,11,3,2,1
7,1318,2.3333333333333335,9,14,1376,7,6,1,0
1,1468,2.0,2,8,1329,8,2,1,0
10,1356,0.3333333333333333,3,16,1330,3,3,1,0
6,1483,1.0,3,5,1454,9,4,1,0
3,1393,1.6666666666666667,4,17,1332,4,9,2,2
7,1355,1.0,5,9,1342,2,3,3,2
17,1346,2.0,10,20,1367,5,3,3,0
18,1297,0.3333333333333333,5,15,1260,8,7,3,3
13,1313,0.3333333333333333,8,10,1311,6,6,3,2
1,1472,3.0,3,9,1370,3,1,3,1
13,1368,1.3333333333333333,6,4,1446,5,5,4,2
13,1343,1.0,4,19,1281,3,5,1,0
10,1309,1.0,5,3,1390,8,1,4,3
8,1342,0.3333333333333333,7,6,1476,5,3,1,1
4,1477,1.6666666666666667,3,1,1467,8,1,1,3
6,1329,2.3333333333333335,2,10,1335,3,8,3,1
5,1423,1.6666666666666667,5,20,1364,7,8,5,0
18,1360,1.6666666666666667,3,15,1380,4,6,2,1
8,1384,0.6666666666666666,2,14,1299,4,8,2,0
13,1275,2.3333333333333335,10,10,1354,2,2,3,0
16,1395,1.3333333333333333,5,1,1460,5,3,1,5
8,1379,1.3333333333333333,7,11,1351,4,3,0,1
4,1475,2.0,3,11,1283,2,4,3,1
10,1342,0.3333333333333333,4,7,1339,3,6,1,0
6,1477,1.3333333333333333,2,16,1392,3,6,1,1
12,1300,1.0,6,3,1479,7,2,1,2
19,1357,1.0,7,16,1281,5,9,5,4
2,1408,3.3333333333333335,3,19,1330,6,5,2,0
13,1371,1.0,5,15,1343,3,2,2,2
18,1304,0.6666666666666666,5,9,1329,6,5,1,1
1,1488,2.6666666666666665,0,5,1417,5,4,2,1
9,1315,1.0,7,12,1314,5,3,4,0
15,1345,1.0,1,1,1487,11,0,0,1
6,1466,1.0,5,4,1468,5,2,1,1
8,1358,0.6666666666666666,6,14,1371,5,4,2,1
19,1328,1.0,6,18,1263,2,4,3,0
13,1383,2.0,2,8,1295,1,4,0,1
9,1369,0.6666666666666666,5,1,1449,12,4,0,0
6,1340,1.0,7,19,1357,2,6,1,1
16,1290,1.6666666666666667,10,1,1485,6,2,1,2
5,1420,0.6666666666666666,2,17,1395,2,3,3,2
4,1475,2.3333333333333335,3,5,1416,2,2,1,1
1,1430,2.0,3,8,1357,2,0,6,1
18,1300,0.3333333333333333,9,10,1364,4,4,2,1
19,1373,1.0,6,6,1460,0,4,1,3
14,1378,1.3333333333333333,5,11,1319,2,7,1,2
16,1393,0.6666666666666666,2,11,1357,7,1,1,1
2,1444,2.0,2,14,1338,2,1,1,1
9,1313,1.0,4,14,1296,3,8,3,2
10,1308,2.0,3,20,1325,1,7,1,2
1,1464,3.0,0,6,1310,4,3,5,0
12,1383,1.6666666666666667,1,19,1357,3,5,3,1
6,1289,1.0,4,16,1397,3,1,2,0
9,1347,1.3333333333333333,2,4,1486,9,0,0,2
20,1331,0.3333333333333333,4,2,1434,4,2,1,4
15,1331,1.0,4,1,1464,2,4,0,4
7,1362,1.0,2,18,1274,1,10,1,0
4,1412,1.0,1,11,1388,3,4,1,1
15,1340,0.3333333333333333,2,10,1328,8,3,2,0
7,1471,0.3333333333333333,5,13,1306,3,5,0,0
11,1293,0.6666666666666666,5,1,1437,4,2,2,4
1,1480,1.3333333333333333,4,8,1360,6,1,1,1
4,1469,1.6666666666666667,3,7,1475,5,2,4,0
10,1321,3.0,3,4,1442,5,2,0,0
15,1369,0.6666666666666666,4,20,1328,3,6,1,0
19,1369,1.3333333333333333,8,9,1357,3,4,0,0
12,1393,0.3333333333333333,7,11,1287,4,4,3,1
18,1290,0.6666666666666666,13,14,1388,4,2,0,2
13,1282,1.0,4,6,1328,2,3,2,1
1,1433,2.3333333333333335,2,14,1272,2,4,0,0
1,1462,2.3333333333333335,2,12,1332,3,3,2,1
4,1451,3.0,3,7,1477,6,5,0,0
17,1347,1.0,6,10,1372,5,5,0,1
8,1359,1.3333333333333333,0,14,1296,2,4,3,1
5,1438,1.0,5,13,1394,4,4,3,0
10,1343,2.0,4,3,1445,5,1,1,1
18,1388,1.0,6,20,1314,3,5,2,0
1,1482,2.3333333333333335,3,5,1331,4,3,1,1
9,1319,1.0,6,16,1306,2,11,6,1
1,1475,2.6666666666666665,1,18,1365,2,6,3,2
8,1288,2.6666666666666665,4,16,1379,3,8,0,1
6,1482,2.0,6,19,1389,2,9,1,1
2,1444,2.3333333333333335,1,1,1450,9,2,2,0
12,1393,1.6666666666666667,8,10,1369,5,2,0,0
14,1296,1.0,4,2,1443,9,2,0,1
17,1346,1.0,6,2,1462,11,3,1,2
18,1390,1.3333333333333333,11,16,1347,3,7,1,1
11,1376,2.3333333333333335,5,12,1320,2,4,2,2
19,1316,0.6666666666666666,7,9,1351,5,4,1,1
15,1310,1.0,10,6,1488,3,7,0,2
3,1311,2.0,2,7,1288,9,4,1,1
13,1296,0.3333333333333333,7,11,1370,8,6,2,0
18,1380,1.6666666666666667,11,9,1372,3,3,0,3
6,1468,1.0,5,11,1378,6,5,4,1
16,1378,1.0,5,1,1475,9,2,1,3
20,1360,0.3333333333333333,5,6,1259,7,3,2,3
19,1393,0.3333333333333333,9,8,1336,4,3,1,1
15,1341,0.6666666666666666,5,2,1426,6,1,1,2
3,1450,2.3333333333333335,3,12,1329,2,6,5,1
13,1316,0.6666666666666666,5,3,1328,7,1,1,0
2,1469,3.0,3,6,1488,6,4,3,0
9,1370,2.0,7,7,1484,4,2,3,1
13,1368,0.6666666666666666,5,15,1384,3,6,1,0
8,1290,1.0,3,20,1386,1,9,4,1
3,1452,2.0,1,19,1336,2,6,1,0
8,1355,0.3333333333333333,3,17,1387,4,7,4,2
1,1452,3.0,3,16,1320,2,2,4,0
8,1385,1.0,5,16,1314,3,4,3,0
8,1329,1.0,2,3,1463,5,2,1,4
1,1339,2.0,1,9,1345,3,3,3,1
3,1483,2.3333333333333335,3,4,1413,5,4,1,2
19,1332,1.0,5,3,1324,4,2,0,3
13,1367,0.6666666666666666,4,2,1504,7,2,2,2
3,1488,2.0,1,1,1447,9,3,1,2
17,1395,1.0,5,10,1371,3,6,2,4
20,1378,0.6666666666666666,6,4,1432,3,2,0,4
9,1341,1.0,2,10,1281,1,3,1,2
12,1314,0.6666666666666666,4,6,1306,4,2,1,1
11,1322,0.6666666666666666,5,10,1339,2,2,1,0
5,1466,2.0,5,15,1383,2,4,2,1
4,1442,1.6666666666666667,6,11,1385,3,3,4,1
0,1319,0.6666666666666666,2,0,1236,3,2,0,0
0,1470,2.0,2,0,1357,2,2,3,1
0,1396,0.6666666666666666,1,0,1437,4,5,1,1
0,1361,0.6666666666666666,3,0,1464,3,4,1,3
0,1383,0.3333333333333333,3,0,1313,2,4,1,1
0,1385,0.3333333333333333,2,0,1353,1,2,2,1
0,1314,1.0,2,0,1356,2,5,1,0
0,1287,0.0,2,0,1310,1,4,1,1
0,1472,1.3333333333333333,2,0,1275,2,1,3,0
0,1239,1.3333333333333333,1,0,1490,5,1,0,1
0,1293,0.3333333333333333,2,0,1207,1,1,1,2
0,1357,0.3333333333333333,2,0,1310,1,3,1,0
0,1372,0.3333333333333333,1,0,1452,2,1,1,4
0,1339,0.3333333333333333,0,0,1334,1,1,1,2
0,1332,0.3333333333333333,1,0,1455,2,1,1,2
0,1394,0.3333333333333333,1,0,1327,0,1,1,0
0,1368,0.3333333333333333,0,0,1233,2,1,0,2
0,1275,0.0,1,0,1433,4,3,2,0
0,1395,0.3333333333333333,2,0,1464,3,4,0,0
0,1490,1.0,1,0,1379,1,1,2,0
0,1472,0.0,0,0,1393,0,0,2,1
0,1309,0.0,0,0,1478,0,0,1,3
0,1429,0.0,0,0,1418,0,0,3,4
0,1233,0.0,0,0,1376,0,0,2,1
0,1379,0.0,0,0,1317,0,0,1,1
0,1292,0.0,0,0,1383,0,0,1,1
0,1379,0.0,0,0,1422,0,0,1,1
0,1332,0.0,0,0,1339,0,0,0,1
0,1255,0.0,0,0,1367,0,0,0,1
0,1469,0.0,0,0,1331,0,0,2,1
13,1395,1.0,4,8,1383,4,1,3,1
3,1451,1.0,1,9,1314,3,8,5,4
18,1349,0.0,3,19,1313,2,3,1,2
17,1361,1.3333333333333333,2,1,1453,7,2,0,1
10,1330,0.3333333333333333,4,5,1502,3,1,3,0
2,1446,0.6666666666666666,2,13,1345,2,3,1,0
3,1415,0.6666666666666666,3,14,1338,2,3,4,0
16,1288,0.3333333333333333,3,6,1373,7,5,0,1
10,1341,2.3333333333333335,1,19,1357,4,2,2,0
7,1340,0.3333333333333333,6,10,1316,2,4,1,2
15,1372,1.3333333333333333,8,2,1467,4,2,0,0
9,1331,0.0,7,6,1343,10,3,3,1
5,1491,1.3333333333333333,1,16,1304,1,2,1,1
3,1467,1.0,2,10,1326,1,4,1,0
1,1402,3.0,1,14,1342,2,1,3,1
18,1337,0.0,7,16,1355,3,2,0,1
1,1487,4.0,2,16,1292,2,3,0,0
5,1496,2.0,3,3,1412,5,2,1,0
6,1439,2.0,5,7,1348,2,3,5,0
20,1337,0.6666666666666666,2,11,1319,8,2,1,2
